TIMESHEET_ID,EMPLOYEE_ID,JOB_TITLE,WEEK_STARTING,HOURS_WORKED,HOURLY_RATE_GBP,TOTAL_AMOUNT_GBP,PO_NUMBER,PO_APPROVED_HOURS,PO_BUDGET_GBP,MATCH_STATUS,VARIANCE_HOURS,DEPARTMENT,COST_CENTRE,SOURCE_SYSTEM,TARGET_SYSTEM,PERIOD
TS-00840,EMP-0006,Analyst,2024-03-11,42.3,56.36,2384.03,PO-01158,33.1,1865.52,PARTIAL,9.2,Finance,CC002,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00841,EMP-0018,Engineer,2024-12-16,24.2,62.13,1503.55,PO-01075,34.1,2118.63,MATCHED,0.0,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00842,EMP-0017,Consultant,2024-01-29,40.8,52.02,2122.42,PO-01165,32.1,1669.84,PARTIAL,8.7,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00843,EMP-0022,Coordinator,2024-02-12,32.4,46.26,1498.82,PO-01042,28.1,1299.91,UNMATCHED,4.3,Procurement,CC004,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00844,EMP-0046,Developer,2024-12-23,31.3,115.41,3612.33,PO-01108,27.4,3162.23,OVER_CLAIMED,3.9,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00845,EMP-0003,Analyst,2024-10-21,28.2,47.86,1349.65,PO-01016,21.2,1014.63,MATCHED,0.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00846,EMP-0019,Manager,2024-03-04,22.7,67.65,1535.65,PO-01177,15.7,1062.11,MATCHED,0.0,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00847,EMP-0043,Coordinator,2024-04-15,38.0,66.36,2521.68,PO-01142,30.5,2023.98,OVER_CLAIMED,7.5,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00848,EMP-0024,Consultant,2024-05-13,43.4,44.93,1949.96,PO-01101,42.9,1927.5,MATCHED,0.0,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00849,EMP-0012,Developer,2024-01-29,21.2,104.91,2224.09,PO-01119,27.3,2864.04,UNMATCHED,-6.1,Procurement,CC004,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00850,EMP-0048,Coordinator,2024-12-16,37.7,55.74,2101.4,PO-01109,30.4,1694.5,MATCHED,0.0,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00851,EMP-0017,Developer,2024-12-02,34.2,91.49,3128.96,PO-01024,24.3,2223.21,MATCHED,0.0,IT,CC003,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00852,EMP-0018,Consultant,2024-03-04,21.1,38.33,808.76,PO-01185,21.4,820.26,UNMATCHED,-0.3,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00853,EMP-0024,Manager,2024-01-15,39.3,85.0,3340.5,PO-01001,43.5,3697.5,PARTIAL,-4.2,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00854,EMP-0044,Coordinator,2024-12-09,40.6,72.6,2947.56,PO-01189,34.8,2526.48,MATCHED,0.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00855,EMP-0040,Consultant,2024-04-29,33.3,109.51,3646.68,PO-01112,43.2,4730.83,PARTIAL,-9.9,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00856,EMP-0003,Manager,2024-07-22,44.1,81.14,3578.27,PO-01086,39.9,3237.49,UNMATCHED,4.2,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00857,EMP-0030,Engineer,2024-09-16,35.7,100.22,3577.85,PO-01147,35.2,3527.74,UNMATCHED,0.5,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00858,EMP-0015,Coordinator,2024-09-16,25.6,50.15,1283.84,PO-01149,33.4,1675.01,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00859,EMP-0016,Developer,2024-04-22,20.1,46.78,940.28,PO-01001,14.5,678.31,UNMATCHED,5.6,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00860,EMP-0027,Analyst,2024-01-29,40.1,51.0,2045.1,PO-01129,46.4,2366.4,PARTIAL,-6.3,Procurement,CC006,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00861,EMP-0014,Engineer,2024-12-16,27.7,82.02,2271.95,PO-01170,18.7,1533.77,PARTIAL,9.0,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00862,EMP-0047,Manager,2024-12-09,22.9,47.31,1083.4,PO-01046,32.7,1547.04,PARTIAL,-9.8,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00863,EMP-0031,Analyst,2024-03-25,20.4,65.8,1342.32,PO-01026,17.0,1118.6,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00864,EMP-0011,Developer,2024-11-18,26.5,87.46,2317.69,PO-01053,29.9,2615.05,UNMATCHED,-3.4,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00865,EMP-0045,Engineer,2024-06-10,22.4,113.52,2542.85,PO-01164,18.6,2111.47,PARTIAL,3.8,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00866,EMP-0005,Manager,2024-03-04,41.8,106.04,4432.47,PO-01046,31.9,3382.68,MATCHED,0.0,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00867,EMP-0033,Analyst,2024-05-27,23.0,97.77,2248.71,PO-01124,28.6,2796.22,UNMATCHED,-5.6,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00868,EMP-0025,Consultant,2024-04-29,39.6,58.84,2330.06,PO-01140,31.4,1847.58,MATCHED,0.0,HR,CC006,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00869,EMP-0005,Consultant,2024-01-08,42.8,83.93,3592.2,PO-01038,52.2,4381.15,MATCHED,0.0,HR,CC002,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00870,EMP-0023,Analyst,2024-08-19,40.4,75.81,3062.72,PO-01088,40.0,3032.4,OVER_CLAIMED,0.4,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00871,EMP-0013,Engineer,2024-02-12,40.2,98.71,3968.14,PO-01164,38.2,3770.72,MATCHED,0.0,IT,CC005,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00872,EMP-0050,Developer,2024-11-25,37.4,117.73,4403.1,PO-01143,42.3,4979.98,OVER_CLAIMED,-4.9,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00873,EMP-0013,Analyst,2024-05-20,36.1,43.92,1585.51,PO-01147,26.9,1181.45,UNMATCHED,9.2,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00874,EMP-0021,Developer,2024-10-21,43.3,86.63,3751.08,PO-01022,41.6,3603.81,MATCHED,0.0,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00875,EMP-0032,Engineer,2024-09-23,33.0,97.78,3226.74,PO-01142,34.9,3412.52,UNMATCHED,-1.9,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00876,EMP-0016,Manager,2024-02-19,35.6,28.09,1000.0,PO-01138,42.3,1188.21,MATCHED,0.0,IT,CC003,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00877,EMP-0045,Manager,2024-01-15,41.5,30.22,1254.13,PO-01098,37.5,1133.25,MATCHED,0.0,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00878,EMP-0005,Developer,2024-05-27,41.2,118.22,4870.66,PO-01079,50.7,5993.75,MATCHED,0.0,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00879,EMP-0006,Consultant,2024-07-01,20.6,118.22,2435.33,PO-01135,17.2,2033.38,OVER_CLAIMED,3.4,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00880,EMP-0021,Analyst,2024-02-12,29.1,34.04,990.56,PO-01047,24.4,830.58,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00881,EMP-0049,Engineer,2024-09-16,40.0,46.99,1879.6,PO-01021,35.5,1668.14,PARTIAL,4.5,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00882,EMP-0020,Analyst,2024-09-09,41.8,76.88,3213.58,PO-01104,49.9,3836.31,OVER_CLAIMED,-8.1,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00883,EMP-0005,Analyst,2024-07-01,22.3,56.66,1263.52,PO-01151,27.1,1535.49,MATCHED,0.0,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00884,EMP-0017,Consultant,2024-07-29,21.1,101.9,2150.09,PO-01152,19.2,1956.48,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00885,EMP-0007,Coordinator,2024-02-05,28.4,42.59,1209.56,PO-01005,36.8,1567.31,OVER_CLAIMED,-8.4,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00886,EMP-0033,Consultant,2024-11-18,37.7,41.09,1549.09,PO-01105,46.8,1923.01,OVER_CLAIMED,-9.1,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00887,EMP-0032,Engineer,2024-08-19,41.9,79.79,3343.2,PO-01061,46.5,3710.24,MATCHED,0.0,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00888,EMP-0023,Consultant,2024-04-01,35.3,61.9,2185.07,PO-01104,41.8,2587.42,MATCHED,0.0,Sales,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00889,EMP-0046,Developer,2024-09-16,27.2,48.66,1323.55,PO-01066,34.3,1669.04,MATCHED,0.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00890,EMP-0017,Coordinator,2024-08-05,20.0,35.89,717.8,PO-01033,21.8,782.4,OVER_CLAIMED,-1.8,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00891,EMP-0003,Consultant,2024-10-14,34.5,116.88,4032.36,PO-01064,29.5,3447.96,OVER_CLAIMED,5.0,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00892,EMP-0008,Engineer,2024-11-18,21.8,62.5,1362.5,PO-01001,31.1,1943.75,MATCHED,0.0,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00893,EMP-0014,Developer,2024-11-11,22.8,91.14,2077.99,PO-01037,21.1,1923.05,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00894,EMP-0025,Coordinator,2024-10-14,39.6,107.54,4258.58,PO-01133,36.1,3882.19,UNMATCHED,3.5,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00895,EMP-0023,Consultant,2024-07-15,36.6,106.49,3897.53,PO-01171,29.5,3141.45,UNMATCHED,7.1,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00896,EMP-0028,Developer,2024-08-05,32.2,51.02,1642.84,PO-01041,23.2,1183.66,MATCHED,0.0,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00897,EMP-0010,Manager,2024-11-25,31.5,52.46,1652.49,PO-01072,29.8,1563.31,MATCHED,0.0,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00898,EMP-0030,Manager,2024-12-09,20.3,99.64,2022.69,PO-01078,20.9,2082.48,PARTIAL,-0.6,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00899,EMP-0018,Consultant,2024-07-15,25.0,107.07,2676.75,PO-01123,31.8,3404.83,UNMATCHED,-6.8,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00900,EMP-0036,Engineer,2024-02-26,20.4,47.27,964.31,PO-01165,20.1,950.13,MATCHED,0.0,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00901,EMP-0043,Engineer,2024-04-29,38.0,74.59,2834.42,PO-01080,41.8,3117.86,MATCHED,0.0,Procurement,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00902,EMP-0017,Consultant,2024-01-08,21.6,115.93,2504.09,PO-01194,13.7,1588.24,MATCHED,0.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00903,EMP-0032,Engineer,2024-09-30,34.4,112.82,3881.01,PO-01001,42.8,4828.7,OVER_CLAIMED,-8.4,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00904,EMP-0001,Developer,2024-05-20,39.2,98.12,3846.3,PO-01050,37.6,3689.31,MATCHED,0.0,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00905,EMP-0038,Consultant,2024-11-18,27.7,97.6,2703.52,PO-01161,22.7,2215.52,MATCHED,0.0,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00906,EMP-0013,Consultant,2024-09-23,34.1,58.9,2008.49,PO-01084,31.7,1867.13,PARTIAL,2.4,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00907,EMP-0028,Engineer,2024-06-03,31.8,47.91,1523.54,PO-01005,28.5,1365.43,MATCHED,0.0,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00908,EMP-0014,Developer,2024-02-12,34.1,38.01,1296.14,PO-01106,32.3,1227.72,MATCHED,0.0,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00909,EMP-0009,Consultant,2024-01-29,22.6,119.03,2690.08,PO-01189,23.6,2809.11,OVER_CLAIMED,-1.0,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00910,EMP-0008,Manager,2024-06-10,22.4,49.36,1105.66,PO-01165,30.8,1520.29,UNMATCHED,-8.4,Sales,CC004,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00911,EMP-0017,Engineer,2024-04-01,22.3,112.74,2514.1,PO-01138,24.5,2762.13,MATCHED,0.0,Procurement,CC006,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00912,EMP-0043,Coordinator,2024-12-02,26.0,70.22,1825.72,PO-01187,21.5,1509.73,MATCHED,0.0,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00913,EMP-0038,Consultant,2024-04-01,39.9,109.31,4361.47,PO-01148,31.9,3486.99,PARTIAL,8.0,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00914,EMP-0045,Consultant,2024-07-08,37.4,113.79,4255.75,PO-01007,42.5,4836.07,PARTIAL,-5.1,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00915,EMP-0015,Coordinator,2024-10-07,34.3,88.39,3031.78,PO-01012,28.2,2492.6,MATCHED,0.0,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00916,EMP-0043,Developer,2024-03-25,40.7,43.78,1781.85,PO-01058,36.6,1602.35,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00917,EMP-0049,Manager,2024-01-15,22.9,111.66,2557.01,PO-01176,17.0,1898.22,OVER_CLAIMED,5.9,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00918,EMP-0011,Manager,2024-11-04,21.6,110.61,2389.18,PO-01009,21.1,2333.87,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00919,EMP-0014,Analyst,2024-10-28,41.1,64.93,2668.62,PO-01040,32.8,2129.7,MATCHED,0.0,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00920,EMP-0046,Engineer,2024-07-08,25.7,102.2,2626.54,PO-01174,21.0,2146.2,PARTIAL,4.7,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00921,EMP-0035,Coordinator,2024-09-16,44.6,109.21,4870.77,PO-01146,37.7,4117.22,PARTIAL,6.9,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00922,EMP-0017,Engineer,2024-07-08,24.3,104.49,2539.11,PO-01055,23.2,2424.17,MATCHED,0.0,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00923,EMP-0038,Analyst,2024-03-25,30.1,60.67,1826.17,PO-01178,30.8,1868.64,MATCHED,0.0,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00924,EMP-0031,Developer,2024-04-08,38.4,75.69,2906.5,PO-01167,45.5,3443.89,PARTIAL,-7.1,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00925,EMP-0009,Consultant,2024-11-25,40.4,30.02,1212.81,PO-01013,34.0,1020.68,MATCHED,0.0,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00926,EMP-0034,Engineer,2024-08-26,42.1,47.94,2018.27,PO-01024,43.1,2066.21,MATCHED,0.0,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00927,EMP-0014,Consultant,2024-05-27,33.7,103.67,3493.68,PO-01057,24.6,2550.28,UNMATCHED,9.1,Procurement,CC006,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00928,EMP-0041,Engineer,2024-02-05,32.9,84.36,2775.44,PO-01021,24.3,2049.95,OVER_CLAIMED,8.6,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00929,EMP-0003,Analyst,2024-07-22,24.1,51.25,1235.12,PO-01200,31.0,1588.75,MATCHED,0.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00930,EMP-0011,Coordinator,2024-11-04,20.6,101.91,2099.35,PO-01164,11.2,1141.39,MATCHED,0.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00931,EMP-0035,Coordinator,2024-02-05,37.2,70.67,2628.92,PO-01096,43.3,3060.01,UNMATCHED,-6.1,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00932,EMP-0021,Developer,2024-11-25,44.2,27.45,1213.29,PO-01173,37.2,1021.14,MATCHED,0.0,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00933,EMP-0010,Engineer,2024-10-14,27.2,52.75,1434.8,PO-01172,20.4,1076.1,PARTIAL,6.8,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00934,EMP-0012,Manager,2024-07-29,27.2,74.61,2029.39,PO-01129,32.6,2432.29,MATCHED,0.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00935,EMP-0003,Engineer,2024-05-20,29.5,28.84,850.78,PO-01013,28.2,813.29,MATCHED,0.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00936,EMP-0024,Coordinator,2024-04-22,42.1,60.9,2563.89,PO-01133,44.8,2728.32,MATCHED,0.0,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00937,EMP-0018,Engineer,2024-03-04,30.1,78.49,2362.55,PO-01059,24.8,1946.55,MATCHED,0.0,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00938,EMP-0025,Coordinator,2024-10-21,21.2,54.46,1154.55,PO-01011,14.6,795.12,PARTIAL,6.6,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00939,EMP-0039,Engineer,2024-01-15,35.6,30.04,1069.42,PO-01143,29.8,895.19,UNMATCHED,5.8,IT,CC005,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00940,EMP-0034,Consultant,2024-06-03,39.7,26.61,1056.42,PO-01033,42.2,1122.94,OVER_CLAIMED,-2.5,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00941,EMP-0034,Analyst,2024-04-29,40.0,113.17,4526.8,PO-01143,47.3,5352.94,MATCHED,0.0,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00942,EMP-0012,Engineer,2024-01-01,26.5,94.66,2508.49,PO-01122,35.7,3379.36,OVER_CLAIMED,-9.2,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00943,EMP-0005,Developer,2024-08-19,24.8,93.23,2312.1,PO-01069,18.6,1734.08,OVER_CLAIMED,6.2,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00944,EMP-0047,Consultant,2024-10-28,21.6,91.18,1969.49,PO-01134,24.0,2188.32,MATCHED,0.0,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00945,EMP-0016,Developer,2024-10-21,36.7,54.21,1989.51,PO-01194,32.7,1772.67,MATCHED,0.0,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00946,EMP-0020,Manager,2024-06-10,38.1,105.28,4011.17,PO-01022,36.7,3863.78,MATCHED,0.0,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00947,EMP-0049,Manager,2024-06-17,27.3,118.31,3229.86,PO-01194,25.1,2969.58,MATCHED,0.0,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00948,EMP-0035,Coordinator,2024-03-18,30.1,46.76,1407.48,PO-01048,33.6,1571.14,MATCHED,0.0,HR,CC002,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00949,EMP-0018,Manager,2024-11-18,20.6,33.04,680.62,PO-01132,18.1,598.02,UNMATCHED,2.5,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00950,EMP-0024,Consultant,2024-08-12,42.9,27.14,1164.31,PO-01143,37.4,1015.04,MATCHED,0.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00951,EMP-0030,Engineer,2024-08-19,24.5,118.32,2898.84,PO-01179,21.1,2496.55,MATCHED,0.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00952,EMP-0016,Consultant,2024-11-04,28.5,52.52,1496.82,PO-01056,31.3,1643.88,MATCHED,0.0,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00953,EMP-0008,Developer,2024-03-25,40.7,49.48,2013.84,PO-01187,37.0,1830.76,OVER_CLAIMED,3.7,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00954,EMP-0030,Coordinator,2024-12-23,22.6,33.98,767.95,PO-01032,24.6,835.91,PARTIAL,-2.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00955,EMP-0013,Developer,2024-09-23,44.4,47.9,2126.76,PO-01056,36.2,1733.98,OVER_CLAIMED,8.2,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00956,EMP-0047,Analyst,2024-10-14,28.1,46.44,1304.96,PO-01022,35.7,1657.91,MATCHED,0.0,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00957,EMP-0033,Developer,2024-08-05,39.0,56.11,2188.29,PO-01200,36.8,2064.85,UNMATCHED,2.2,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00958,EMP-0002,Engineer,2024-08-19,42.3,26.01,1100.22,PO-01028,36.0,936.36,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00959,EMP-0016,Coordinator,2024-02-19,33.7,104.57,3524.01,PO-01097,34.2,3576.29,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00960,EMP-0008,Coordinator,2024-10-07,37.6,50.07,1882.63,PO-01107,33.3,1667.33,PARTIAL,4.3,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00961,EMP-0004,Analyst,2024-10-28,25.3,59.95,1516.74,PO-01080,31.1,1864.45,MATCHED,0.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00962,EMP-0007,Engineer,2024-12-23,23.1,74.97,1731.81,PO-01075,28.5,2136.64,MATCHED,0.0,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00963,EMP-0049,Developer,2024-06-24,33.2,57.58,1911.66,PO-01050,23.7,1364.65,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00964,EMP-0016,Developer,2024-03-11,43.5,82.62,3593.97,PO-01071,43.6,3602.23,MATCHED,0.0,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00965,EMP-0047,Manager,2024-07-01,21.9,49.24,1078.36,PO-01034,12.6,620.42,OVER_CLAIMED,9.3,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00966,EMP-0050,Manager,2024-07-01,43.5,29.07,1264.55,PO-01061,40.8,1186.06,MATCHED,0.0,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00967,EMP-0007,Analyst,2024-07-08,30.9,100.12,3093.71,PO-01192,21.8,2182.62,OVER_CLAIMED,9.1,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00968,EMP-0034,Consultant,2024-12-09,41.2,114.19,4704.63,PO-01093,50.1,5720.92,MATCHED,0.0,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00969,EMP-0044,Developer,2024-09-23,22.2,107.77,2392.49,PO-01019,12.7,1368.68,MATCHED,0.0,HR,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00970,EMP-0023,Analyst,2024-04-01,22.5,41.67,937.58,PO-01111,16.9,704.22,MATCHED,0.0,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00971,EMP-0028,Engineer,2024-03-18,30.9,35.33,1091.7,PO-01165,33.4,1180.02,UNMATCHED,-2.5,Operations,CC005,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00972,EMP-0008,Consultant,2024-04-01,44.6,103.98,4637.51,PO-01078,40.4,4200.79,MATCHED,0.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00973,EMP-0016,Developer,2024-12-16,33.2,67.51,2241.33,PO-01171,27.1,1829.52,MATCHED,0.0,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00974,EMP-0040,Coordinator,2024-08-19,23.4,29.38,687.49,PO-01032,18.1,531.78,MATCHED,0.0,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00975,EMP-0033,Manager,2024-10-21,29.3,90.66,2656.34,PO-01145,19.7,1786.0,MATCHED,0.0,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00976,EMP-0046,Developer,2024-01-29,40.1,52.15,2091.22,PO-01066,33.7,1757.46,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00977,EMP-0027,Engineer,2024-06-24,38.9,92.09,3582.3,PO-01147,41.4,3812.53,OVER_CLAIMED,-2.5,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00978,EMP-0047,Coordinator,2024-05-06,40.8,85.97,3507.58,PO-01174,46.0,3954.62,OVER_CLAIMED,-5.2,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00979,EMP-0041,Engineer,2024-08-19,27.4,75.85,2078.29,PO-01064,24.7,1873.49,UNMATCHED,2.7,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-08
